GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	P31245	Hoxa2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31245	Hoxa2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000166|FB:FBgn0004053|MGI:MGI:96174|PANTHER:PTN005228379|UniProtKB:P14651|UniProtKB:P14652|UniProtKB:P31249	10090	GO_Central	F
UniProtKB	P31245	Hoxa2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15634706		10090	NTNU_SB	F
UniProtKB	P31245	Hoxa2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827	10090	InterPro	F
UniProtKB	P31257	Hoxc10	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31257	Hoxc10	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:96202|PANTHER:PTN002388132|UniProtKB:P31260|UniProtKB:Q9NYD6	10090	GO_Central	F
UniProtKB	P31257	Hoxc10	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NYD6|ensembl:ENSP00000307321	10090	Ensembl	F
UniProtKB	P31266	Rbpj	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004837|MGI:MGI:1196616|MGI:MGI:96522|PANTHER:PTN000071433|PomBase:SPCC1223.13|PomBase:SPCC736.08|UniProtKB:Q06330	10090	GO_Central	F
UniProtKB	P31266	Rbpj	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00027759|UniProtKB:Q06330|ensembl:ENSP00000347659|InterPro:IPR040159	10090	UniProt	F
UniProtKB	P31266	Rbpj	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12730124		10090	BHF-UCL	F
UniProtKB	P31266	Rbpj	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17336907		10090	BHF-UCL	F
UniProtKB	P31266	Rbpj	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:18663143	UniProtKB:Q06330	10090	MGI	F
UniProtKB	P31266	Rbpj	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008967|InterPro:IPR015351|InterPro:IPR037095	10090	InterPro	F
UniProtKB	P31310	Hoxa10	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31310	Hoxa10	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:96202|PANTHER:PTN002388132|UniProtKB:P31260|UniProtKB:Q9NYD6	10090	GO_Central	F
UniProtKB	P31310	Hoxa10	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31260|ensembl:ENSP00000283921	10090	Ensembl	F
UniProtKB	P31311	Hoxa11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31311	Hoxa11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002388143|UniProtKB:O43248	10090	GO_Central	F
UniProtKB	P31313	Hoxc11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31313	Hoxc11	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002388143|UniProtKB:O43248	10090	GO_Central	F
UniProtKB	P31313	Hoxc11	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43248|ensembl:ENSP00000446680	10090	Ensembl	F
UniProtKB	P31315	Gsx1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31315	Gsx1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1277163|MGI:MGI:1346018|MGI:MGI:95842|PANTHER:PTN001216730	10090	GO_Central	F
UniProtKB	P31315	Gsx1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11731616		10090	NTNU_SB	F
UniProtKB	P31315	Gsx1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:11731616		10090	NTNU_SB	F
UniProtKB	P31315	Gsx1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042191	10090	InterPro	F
UniProtKB	P31316	Gsx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9BZM3	10090	UniProt	F
UniProtKB	P31316	Gsx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002934155|UniProtKB:Q9BZM3	10090	GO_Central	F
UniProtKB	P31316	Gsx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q9BZM3|ensembl:ENSP00000319118|InterPro:IPR017970	10090	UniProt	F
UniProtKB	P31316	Gsx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042191	10090	InterPro	F
UniProtKB	P31360	Pou3f2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31360	Pou3f2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	10090	GO_Central	F
UniProtKB	P31360	Pou3f2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15465489		10090	NTNU_SB	F
UniProtKB	P31360	Pou3f2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000327|InterPro:IPR016362	10090	InterPro	F
UniProtKB	P31360	Pou3f2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:24243019		10090	UniProt	F
UniProtKB	P31361	Pou3f3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31361	Pou3f3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	10090	GO_Central	F
UniProtKB	P31361	Pou3f3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:9632656	UniProtKB:Q63262	10090	MGI	F
UniProtKB	P31361	Pou3f3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000327|InterPro:IPR016362	10090	InterPro	F
UniProtKB	P31362	Pou2f3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P31362	Pou2f3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	10090	GO_Central	F
UniProtKB	P31362	Pou2f3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UKI9|ensembl:ENSP00000441687	10090	Ensembl	F
UniProtKB	P31362	Pou2f3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000327|InterPro:IPR000972	10090	InterPro	F
UniProtKB	P32043	Hoxc5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P32043	Hoxc5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000014|FB:FBgn0001077|FB:FBgn0260642|MGI:MGI:96186|PANTHER:PTN002388214|UniProtKB:P09629|UniProtKB:P20719|UniProtKB:P31268	10090	GO_Central	F
UniProtKB	P32043	Hoxc5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827|InterPro:IPR017995	10090	InterPro	F
UniProtKB	P32114	Pax2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003145|FB:FBgn0005558|FB:FBgn0005561|FB:FBgn0019650|MGI:MGI:97485|MGI:MGI:97486|MGI:MGI:97487|MGI:MGI:97488|MGI:MGI:97489|MGI:MGI:97490|MGI:MGI:97491|MGI:MGI:97493|PANTHER:PTN002552508|RGD:3258|RGD:620434|UniProtKB:P26367|ZFIN:ZDB-GENE-001031-1|ZFIN:ZDB-GENE-990415-200	10090	GO_Central	F
UniProtKB	P32114	Pax2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11731455		10090	NTNU_SB	F
UniProtKB	P32114	Pax2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02962	10090	UniProt	F
UniProtKB	P32114	Pax2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:10197584		10090	MGI	F
UniProtKB	P32115	Pax4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P32115	Pax4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003145|FB:FBgn0005558|FB:FBgn0005561|FB:FBgn0019650|MGI:MGI:97485|MGI:MGI:97486|MGI:MGI:97487|MGI:MGI:97488|MGI:MGI:97489|MGI:MGI:97490|MGI:MGI:97491|MGI:MGI:97493|PANTHER:PTN002552508|RGD:3258|RGD:620434|UniProtKB:P26367|ZFIN:ZDB-GENE-001031-1|ZFIN:ZDB-GENE-990415-200	10090	GO_Central	F
UniProtKB	P32115	Pax4	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15930104		10090	NTNU_SB	F
UniProtKB	P32115	Pax4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:10197584		10090	MGI	F
UniProtKB	P32442	Meox1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P32442	Meox1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103220|PANTHER:PTN001216052|UniProtKB:P50222	10090	GO_Central	F
UniProtKB	P32442	Meox1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15024065		10090	NTNU_SB	F
UniProtKB	P32442	Meox1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042634	10090	InterPro	F
UniProtKB	P32442	Meox1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15024065		10090	MGI	F
UniProtKB	P32442	Meox1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:22206000		10090	UniProt	F
UniProtKB	P32443	Meox2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	P32443	Meox2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103220|PANTHER:PTN001216052|UniProtKB:P50222	10090	GO_Central	F
UniProtKB	P32443	Meox2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P50222|ensembl:ENSP00000262041	10090	Ensembl	F
UniProtKB	P32443	Meox2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P50222	10090	UniProt	F
UniProtKB	P32443	Meox2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:P50222|ensembl:ENSP00000262041|InterPro:IPR042634	10090	UniProt	F
UniProtKB	P33242	Nr5a1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13285|ensembl:ENSP00000362690	10090	Ensembl	F
UniProtKB	P33242	Nr5a1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:P50569|ensembl:ENSRNOP00000017651|InterPro:IPR001628	10090	UniProt	F
UniProtKB	P33242	Nr5a1	enables	GO:0004879	nuclear receptor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q13285|ensembl:ENSP00000362690|InterPro:IPR016355	10090	UniProt	F
UniProtKB	P34056	Tfap2a	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P05549	10090	UniProt	F
UniProtKB	P34056	Tfap2a	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P05549	10090	UniProt	F
UniProtKB	P34056	Tfap2a	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16449191		10090	MGI	F
UniProtKB	P34056	Tfap2a	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19943855		10090	MGI	F
UniProtKB	P34056	Tfap2a	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:104671|MGI:MGI:104672|MGI:MGI:2679630|PANTHER:PTN000087637|UniProtKB:P05549|UniProtKB:Q92481|UniProtKB:Q92754	10090	GO_Central	F
UniProtKB	P34056	Tfap2a	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19463168		10090	MGI	F
UniProtKB	P34056	Tfap2a	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19750005		10090	UniProt	F
UniProtKB	P34056	Tfap2a	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:7555706		10090	MGI	F
UniProtKB	P34056	Tfap2a	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9858544		10090	NTNU_SB	F
UniProtKB	P34056	Tfap2a	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004979|InterPro:IPR008121	10090	InterPro	F
UniProtKB	P34056	Tfap2a	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:11522791		10090	MGI	F
UniProtKB	P34056	Tfap2a	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15475956		10090	MGI	F
UniProtKB	P35396	Ppard	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	P35396	Ppard	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:101884|PANTHER:PTN001182168|UniProtKB:Q07869	10090	GO_Central	F
UniProtKB	P35396	Ppard	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20445066		10090	BHF-UCL	F
UniProtKB	P35396	Ppard	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q03181|ensembl:ENSP00000353916|InterPro:IPR001628	10090	UniProt	F
UniProtKB	P35396	Ppard	enables	GO:0004879	nuclear receptor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q03181	10090	UniProt	F
UniProtKB	P35396	Ppard	enables	GO:0004879	nuclear receptor activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103076|MGI:MGI:104740|MGI:MGI:1337040|MGI:MGI:1352463|MGI:MGI:1352464|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:98742|MGI:MGI:98743|PANTHER:PTN001182089|RGD:1583230|RGD:3369|RGD:3858|RGD:3959|RGD:628831|RGD:69057|UniProtKB:A0A8J0TQR7|UniProtKB:O75469|UniProtKB:P10276|UniProtKB:P10827|UniProtKB:P10828|UniProtKB:P11473|UniProtKB:P37231|UniProtKB:Q03181|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q96RI1|WB:WBGene00000908|ZFIN:ZDB-GENE-000210-31|ZFIN:ZDB-GENE-030903-3|ZFIN:ZDB-GENE-040718-313|ZFIN:ZDB-GENE-050410-7|ZFIN:ZDB-GENE-080403-10|ZFIN:ZDB-GENE-980526-284|ZFIN:ZDB-GENE-990415-263|ZFIN:ZDB-GENE-990415-268	10090	GO_Central	F
UniProtKB	P35396	Ppard	enables	GO:0004879	nuclear receptor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q03181|ensembl:ENSP00000353916|InterPro:IPR003074|InterPro:IPR003075	10090	UniProt	F
UniProtKB	P35396	Ppard	enables	GO:0004879	nuclear receptor activity	ECO:0000304	TAS	PMID:10866668		10090	MGI	F
UniProtKB	P35428	Hes1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000591|FB:FBgn0001168|FB:FBgn0002631|FB:FBgn0002633|FB:FBgn0002733|FB:FBgn0010109|MGI:MGI:104853|MGI:MGI:104876|MGI:MGI:104877|MGI:MGI:1097714|MGI:MGI:1341800|MGI:MGI:1341884|MGI:MGI:1859852|MGI:MGI:1860511|MGI:MGI:1930704|MGI:MGI:3040955|PANTHER:PTN004213585|RGD:62082|UniProtKB:O14503|UniProtKB:Q9C0J9|UniProtKB:Q9NQ87|UniProtKB:Q9UBP5|UniProtKB:Q9Y5J3|ZFIN:ZDB-GENE-030131-2376|ZFIN:ZDB-GENE-980526-274	10090	GO_Central	F
UniProtKB	P35428	Hes1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15870295		10090	MGI	F
UniProtKB	P35428	Hes1	enables	GO:0001217	DNA-binding transcription repressor activity	ECO:0000314	IDA	PMID:17681138		10090	UniProt	F
UniProtKB	P35428	Hes1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	P35428	Hes1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10851137		10090	ARUK-UCL	F
UniProtKB	P35428	Hes1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:21259317		10090	UniProt	F
UniProtKB	P35582	Foxa1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000659|FB:FBgn0003430|MGI:MGI:1096329|MGI:MGI:1298228|MGI:MGI:1347463|MGI:MGI:1347466|MGI:MGI:1347476|MGI:MGI:1347481|MGI:MGI:1349428|MGI:MGI:3511278|MGI:MGI:95546|PANTHER:PTN000930906|PomBase:SPBC32H8.11|PomBase:SPBC4C3.12|RGD:2807|RGD:2808|SGD:S000001393|UniProtKB:A8MTJ6|UniProtKB:O00358|UniProtKB:O60548|UniProtKB:Q12948|UniProtKB:Q12951|UniProtKB:Q99958|UniProtKB:Q9UJU5|WB:WBGene00001441|WB:WBGene00004013|ZFIN:ZDB-GENE-000616-15	10090	GO_Central	F
UniProtKB	P35582	Foxa1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:P23512	10090	MGI	F
UniProtKB	P35582	Foxa1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028295|InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	UniProt	F
UniProtKB	P35582	Foxa1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:10049364		10090	MGI	F
UniProtKB	P35583	Foxa2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000659|FB:FBgn0003430|MGI:MGI:1096329|MGI:MGI:1298228|MGI:MGI:1347463|MGI:MGI:1347466|MGI:MGI:1347476|MGI:MGI:1347481|MGI:MGI:1349428|MGI:MGI:3511278|MGI:MGI:95546|PANTHER:PTN000930906|PomBase:SPBC32H8.11|PomBase:SPBC4C3.12|RGD:2807|RGD:2808|SGD:S000001393|UniProtKB:A8MTJ6|UniProtKB:O00358|UniProtKB:O60548|UniProtKB:Q12948|UniProtKB:Q12951|UniProtKB:Q99958|UniProtKB:Q9UJU5|WB:WBGene00001441|WB:WBGene00004013|ZFIN:ZDB-GENE-000616-15	10090	GO_Central	F
UniProtKB	P35583	Foxa2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10859308		10090	MGI	F
UniProtKB	P35583	Foxa2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14701942		10090	MGI	F
